created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Sun Mar 05 01:17:26 +0000 2023,1632188539046600704,1632188539046600704,"Inter Miami take the lead through the French striker Corentin Jean.

He is a former French under 21 international who joined from RC Lens.

He has previously played in the Champions League for Monaco. https://t.co/06RbX23WOf",False,"[0, 200]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,5,False,False,en,en,recent,875061833174052865,875061833174052865,Mark McKillen,MarkMcKillen,Kilrea,"Sport/Political Journalist, QUB History and Politics 16-19, MA Journalism Ulster University. Keen interest in the history of Irish football, @derrycityfc fan",,,[],False,927,1202,3,Wed Jun 14 18:46:13 +0000 2017,14345,,,False,False,13309,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1038472813668192257/XmIW3vlo_normal.jpg,https://pbs.twimg.com/profile_images/1038472813668192257/XmIW3vlo_normal.jpg,https://pbs.twimg.com/profile_banners/875061833174052865/1621125400,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,1.6321872783227249e+18,1632187278322724864,Sun Mar 05 01:12:26 +0000 2023,1.6321872783227249e+18,1632187278322724864,"32- COOOOOCOOOOOO with his first goal for #InterMiamiCF! Vamooooooos 🥥🔥 

#MIAvPHI | 1-0 https://t.co/668RKF2ODe",False,"[0, 88]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,9.53476292913107e+17,953476292913106945,Inter Miami CF,InterMiamiCF,"Miami, FL","Club Internacional de Fútbol Miami || @MLS || #InterMiamiCF
Secure Your Miami vs Chicago Tickets Below ⬇️",https://t.co/b0QFk806c8,"[{'url': 'https://t.co/b0QFk806c8', 'expanded_url': 'https://intermiamicf.co/TwitterSingleMatchChicago325', 'display_url': 'intermiamicf.co/TwitterSingleM…', 'indices': [0, 23]}]",[],False,176491.0,238.0,933.0,Wed Jan 17 03:57:17 +0000 2018,2533.0,,,True,True,9913.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630257617095327745/SBnRi2XU_normal.jpg,https://pbs.twimg.com/profile_images/1630257617095327745/SBnRi2XU_normal.jpg,https://pbs.twimg.com/profile_banners/953476292913106945/1677518298,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,35.0,285.0,False,False,False,en,,,,,,,,,,,
Sat Mar 04 23:53:51 +0000 2023,1632167504423313408,1632167504423313408,@Christi84795141 @randysharpswife You’ve struck gold.  Passages of scripture that you’ve read numerous times before will be viewed through a God-centric lens with RC.  A lens most preachers &amp; Christians rarely deploy.,False,"[34, 221]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6321594825317048e+18,1632159482531704835,1.5898663187690373e+18,1589866318769037314,Christi84795141,,,,,False,0,1,False,False,en,en,recent,1596984456228675584,1596984456228675584,Dave Hunsaker,HunsakerDave,"Seattle, WA","No heaven by trying to be good. No judging you (God will unless you come to Christ). Let’s talk stocks, vacation rentals, health & fitness. Mortgage broker.",https://t.co/1aH9DkIT9F,"[{'url': 'https://t.co/1aH9DkIT9F', 'expanded_url': 'http://www.ArchstoneHomeMortgage.com', 'display_url': 'ArchstoneHomeMortgage.com', 'indices': [0, 23]}]",[],False,30,100,0,Sun Nov 27 21:49:24 +0000 2022,818,,,False,False,684,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614386746032287744/CslG_U2l_normal.jpg,https://pbs.twimg.com/profile_images/1614386746032287744/CslG_U2l_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 22:45:43 +0000 2023,1632150357504675840,1632150357504675840,RC Lens - LOSC : Les notes MadeInLens #RCLENS #TeamLens  #SangEtOr | https://t.co/Gtn7e8tTqu https://t.co/TYrklG5xw5,False,"[0, 116]","<a href=""http://www.football-addict.com/fr/news/ligue-2/rc-lens"" rel=""nofollow"">RC Lens Addict</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,763320536608964608,763320536608964608,RC Lens Addict,RCLensAddict,,"Toute l'actualité du #RCLens ! #Lens #TeamLens 
#SangEtOr",https://t.co/XTIQrYjskB,"[{'url': 'https://t.co/XTIQrYjskB', 'expanded_url': 'https://www.facebook.com/RC-Lens-Addict-638524759632576/?fref=ts', 'display_url': 'facebook.com/RC-Lens-Addict…', 'indices': [0, 23]}]",[],False,1717,3437,9,Wed Aug 10 10:26:12 +0000 2016,969,,,False,False,51388,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/763322864930021377/7bRJ4-_U_normal.jpg,https://pbs.twimg.com/profile_images/763322864930021377/7bRJ4-_U_normal.jpg,https://pbs.twimg.com/profile_banners/763320536608964608/1470825413,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 22:45:35 +0000 2023,1632150321601363969,1632150321601363969,RC Lens - LOSC : Les notes MadeInLens https://t.co/Iez6pPdMIx https://t.co/npfGhGv1Zp,False,"[0, 61]","<a href=""http://wynfoot.mangolight.com"" rel=""nofollow"">WYNFoot</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2572619447,2572619447,RC LENS News,WYN_RC_LENS,,"Toute l'Actualité du RC Lens : Revue de presse / Résultats / Classement / Mercato / Infos / Stats // À suivre également wyn_ligue_1 , wyn_foot...",,,[],False,865,774,6,Fri May 30 17:42:18 +0000 2014,8,,,False,False,37588,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1376308981992415240/gdQ8uCiH_normal.jpg,https://pbs.twimg.com/profile_images/1376308981992415240/gdQ8uCiH_normal.jpg,https://pbs.twimg.com/profile_banners/2572619447/1414695152,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 22:32:21 +0000 2023,1632146992116768768,1632146992116768768,RC Lens - LOSC : Les notes MadeInLens https://t.co/pCPdcJHsHF https://t.co/XgGgHVzu7J,False,"[0, 61]","<a href=""https://www.madeinlens.com"" rel=""nofollow"">JO Auto Twitter</a>",,,,,,,,,,False,1,1,False,False,en,en,recent,22168394,22168394,MadeInLens,MadeInLens,"Lens, Paris",Retrouvez toute l'actualité du Racing Club de Lens 24/24 grâce à MadeInLens,https://t.co/1100Ycb9vd,"[{'url': 'https://t.co/1100Ycb9vd', 'expanded_url': 'https://www.MadeInLens.com', 'display_url': 'MadeInLens.com', 'indices': [0, 23]}]",[],False,6062,263,54,Fri Feb 27 18:06:48 +0000 2009,1107,,,False,False,59394,,False,False,False,B01111,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/555343203130298368/EwkQpz23_normal.jpeg,https://pbs.twimg.com/profile_images/555343203130298368/EwkQpz23_normal.jpeg,https://pbs.twimg.com/profile_banners/22168394/1538393969,861117,5ED4DC,95E8EC,3C3940,False,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 21:03:02 +0000 2023,1632124513671614464,1632124513671614464,RC Lens #ultras #tifo #france https://t.co/LcfuIcErXX,False,"[0, 29]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,2297524969,2297524969,Fanatics of Football,footynews129,,For all your football needs - From Ultras to Transfers!,,,[],False,6418,622,97,Sat Jan 18 08:25:59 +0000 2014,3178,,,True,False,23625,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1604643568303632384/1bGeBwgY_normal.jpg,https://pbs.twimg.com/profile_images/1604643568303632384/1bGeBwgY_normal.jpg,https://pbs.twimg.com/profile_banners/2297524969/1654582781,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 20:50:03 +0000 2023,1632121245973073922,1632121245973073922,"#TimWeah Lille had a great game 🆚 RC Lens but were unlucky for the win.

𝐅𝐈𝐍 𝐃𝐔 𝐌𝐀𝐓𝐂𝐇 : 1-1!

@losclive @LOSC_ES @LOSC_EN https://t.co/39UZG7p7Em",False,"[0, 121]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1409238017328533506,1409238017328533506,Timothyweahfan,timothyweahfan,"Paris, France",Fan page of USA & Lille forward Timothy Tarpeh Weah.,https://t.co/BmrEHwHi7d,"[{'url': 'https://t.co/BmrEHwHi7d', 'expanded_url': 'https://en.wikipedia.org/wiki/Timothy_Weah', 'display_url': 'en.wikipedia.org/wiki/Timothy_W…', 'indices': [0, 23]}]",[],False,65,13,1,Sun Jun 27 19:52:08 +0000 2021,753,,,True,False,302,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1590706991244124161/gIJI3lWA_normal.jpg,https://pbs.twimg.com/profile_images/1590706991244124161/gIJI3lWA_normal.jpg,https://pbs.twimg.com/profile_banners/1409238017328533506/1624823749,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 20:39:28 +0000 2023,1632118583806291969,1632118583806291969,"#Ligue1 🇫🇷 | Jornada 26 📝

RC Lens 1️⃣-1️⃣ Lille

RCL: Fonte 41' (og)
LOSC: David 69'

#RCLLOSC ⚽ https://t.co/AVeIYSg0jR",False,"[0, 97]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,97759790,97759790,Solo ⚽ Fútbol (Héctor),SoloFutbolPlus,"León, Guanajuato, México",🇲🇽 15 Años informándote toda la actualidad del Planeta Fútbol. 🇵🇪  Publicidad / Ventas: ventas@solofutbol.com.mx,https://t.co/BCZAwy0ljF,"[{'url': 'https://t.co/BCZAwy0ljF', 'expanded_url': 'http://www.solofutbol.com.mx', 'display_url': 'solofutbol.com.mx', 'indices': [0, 23]}]",[],False,92642,82539,227,Fri Dec 18 22:19:09 +0000 2009,43613,,,True,False,137474,,False,False,False,FCEBB6,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1608902629098426368/Ylu_6pQ2_normal.jpg,https://pbs.twimg.com/profile_images/1608902629098426368/Ylu_6pQ2_normal.jpg,https://pbs.twimg.com/profile_banners/97759790/1522641877,1B95E0,FFFFFF,78C0A8,5E412F,True,True,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35b07b8fa46547c5,https://api.twitter.com/1.1/geo/id/35b07b8fa46547c5.json,city,León,"León, Guanajuato",MX,Mexico,[],Polygon,"[[[-101.833743, 20.8633521], [-101.369059, 20.8633521], [-101.369059, 21.3327681], [-101.833743, 21.3327681]]]",1.632118583806292e+18
Sat Mar 04 20:15:11 +0000 2023,1632112471954554881,1632112471954554881,RC Lens's Champions League hopes suffered another knock when they were held to a 1-1 home draw in the northern derby in Ligue 1 on Saturday. https://t.co/1a0yR874QR,False,"[0, 164]","<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",,,,,,,,,,False,1,0,False,False,en,en,recent,26851173,26851173,Reuters Sports,ReutersSports,Global,Full coverage of international sports from Reuters.,http://t.co/E7h3bU6yVL,"[{'url': 'http://t.co/E7h3bU6yVL', 'expanded_url': 'http://www.reuters.com', 'display_url': 'reuters.com', 'indices': [0, 22]}]",[],False,43477,358,1523,Thu Mar 26 21:06:30 +0000 2009,35,,,False,True,122946,,False,False,False,444444,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1151162297668296709/MosL-F45_normal.png,https://pbs.twimg.com/profile_images/1151162297668296709/MosL-F45_normal.png,https://pbs.twimg.com/profile_banners/26851173/1561491190,006F97,F5F5F5,F5F5F5,333333,False,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 20:05:35 +0000 2023,1632110056480161794,1632110056480161794,"Scenes at the Northern France Derby, RC Lens against Lille OSC today. https://t.co/Gqzl0zIeWy",False,"[0, 93]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1341621239312490497,1341621239312490497,FT90Extra ⚽,FT90Extra,Worldwide,Football x Fan scenes. Press play for more to come☝,https://t.co/hFFXhE7ltT,"[{'url': 'https://t.co/hFFXhE7ltT', 'expanded_url': 'https://youtube.com/@FT90Extra', 'display_url': 'youtube.com/@FT90Extra', 'indices': [0, 23]}]",[],False,1007,1,8,Wed Dec 23 05:47:24 +0000 2020,7,,,False,False,3274,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1516764829004054534/MfUg1WG-_normal.jpg,https://pbs.twimg.com/profile_images/1516764829004054534/MfUg1WG-_normal.jpg,https://pbs.twimg.com/profile_banners/1341621239312490497/1650459919,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 20:03:51 +0000 2023,1632109622730342400,1632109622730342400,[VIDEO] #LeDébrief #RCLLOSC #RCLENS #TeamLens  #SangEtOr | RCLens https://t.co/qyJGTuTJka,False,"[0, 89]","<a href=""http://www.football-addict.com/fr/news/ligue-2/rc-lens"" rel=""nofollow"">RC Lens Addict</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,763320536608964608,763320536608964608,RC Lens Addict,RCLensAddict,,"Toute l'actualité du #RCLens ! #Lens #TeamLens 
#SangEtOr",https://t.co/XTIQrYjskB,"[{'url': 'https://t.co/XTIQrYjskB', 'expanded_url': 'https://www.facebook.com/RC-Lens-Addict-638524759632576/?fref=ts', 'display_url': 'facebook.com/RC-Lens-Addict…', 'indices': [0, 23]}]",[],False,1717,3437,9,Wed Aug 10 10:26:12 +0000 2016,969,,,False,False,51388,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/763322864930021377/7bRJ4-_U_normal.jpg,https://pbs.twimg.com/profile_images/763322864930021377/7bRJ4-_U_normal.jpg,https://pbs.twimg.com/profile_banners/763320536608964608/1470825413,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 19:45:19 +0000 2023,1632104955338190848,1632104955338190848,"DERBY DU NORD TIFOS ❤️💛🇫🇷 The crowd is the canvas at Saturday's Northern France Derby, as RC Lens fans put some gorgeous tifos on display ahead of their match with visiting regional rivals Lille OSC. The Ligue 1 match ended in a 1-1 draw.
https://t.co/DlFUw9Ud0l",False,"[0, 262]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,7,63,False,False,en,en,recent,365603329,365603329,Men in Blazers,MenInBlazers,Crap Part of Soho 646-450-9472,"Men in Blazers Podcast: @rogbennett & @embassydavies Football, Passion, Empathy, Courage. (If you send us a tweet, it could be used in any media, worldwide.)",https://t.co/TKts5Krbat,"[{'url': 'https://t.co/TKts5Krbat', 'expanded_url': 'https://linktr.ee/meninblazers', 'display_url': 'linktr.ee/meninblazers', 'indices': [0, 23]}]",[],False,283549,2685,3959,Wed Aug 31 18:23:48 +0000 2011,29717,,,True,True,93222,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1613568629483732992/eQ8A6mF__normal.jpg,https://pbs.twimg.com/profile_images/1613568629483732992/eQ8A6mF__normal.jpg,https://pbs.twimg.com/profile_banners/365603329/1672072604,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 19:20:10 +0000 2023,1632098629841457152,1632098629841457152,"RC Lens's Champions League hopes suffered another knock when they were held to a 1-1 home draw in the northern derby in Ligue 1 on Saturday.
Read full Story here -  https://t.co/7dDdNtZbAi
#Ligue1 #France #football #soccer",False,"[0, 222]","<a href=""https://onefootballstats.com"" rel=""nofollow"">1footballstats-website-int</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1291619622765158400,1291619622765158400,1FootballStats,1FootballStats,Toronto,All you need to know about your favorite football/soccer club,,,[],False,60,33,3,Fri Aug 07 06:18:23 +0000 2020,9,,,False,False,6654,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1321977625330540545/FWdWIy4__normal.jpg,https://pbs.twimg.com/profile_images/1321977625330540545/FWdWIy4__normal.jpg,https://pbs.twimg.com/profile_banners/1291619622765158400/1604019003,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 18:46:32 +0000 2023,1632090164548845569,1632090164548845569,@Ligue1UberEats Rc Lens,False,"[16, 23]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6319856906563584e+18,1631985690656358401,3302900980.0,3302900980,Ligue1UberEats,,,,,False,0,0,False,False,en,en,recent,1612198447741902852,1612198447741902852,Foiche pascal,foiche_p,,,,,[],False,0,10,0,Sun Jan 08 21:24:15 +0000 2023,6,,,False,False,19,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 18:22:04 +0000 2023,1632084004995211265,1632084004995211265,"🇫🇷Ligue1
RC Lens 1-1 OSC Lille

Jonathan David scores AGAIN!
🏟25 Games
⚽️16 Goals

He’s scored double digit goals in every single senior season!

Last 5:
✅Lyon ⚽️
✅Strasbourg ⚽️⚽️
✅PSG ⚽️
❌Brest
✅RC Lens ⚽️

What’s he got to do for more credit?!
Baller 💥 https://t.co/4PtPX7sIxl",False,"[0, 254]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4,51,False,False,en,en,recent,378622308,378622308,António Mango,AntonioMango4,"Newcastle Upon Tyne, England",Football Expert | Football Journalist | U23 Twitter Scout | Substack Link ✍️👇 | 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇫🇷🇮🇹🇩🇪🇪🇸🇳🇱🇵🇹🇦🇹🇦🇷🇧🇷🇬🇭🇳🇬🇲🇱🇨🇮,https://t.co/OniVFeCvgZ,"[{'url': 'https://t.co/OniVFeCvgZ', 'expanded_url': 'https://antniomango.substack.com/subscribe?utm_medium=web&utm_campaign=pss', 'display_url': 'antniomango.substack.com/subscribe?utm_…', 'indices': [0, 23]}]",[],False,9800,1757,31,Fri Sep 23 14:34:55 +0000 2011,78027,,,True,False,80534,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1597218780010237952/7t37QEpj_normal.jpg,https://pbs.twimg.com/profile_images/1597218780010237952/7t37QEpj_normal.jpg,https://pbs.twimg.com/profile_banners/378622308/1677782776,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 17:59:30 +0000 2023,1632078326373183489,1632078326373183489,"🔴 RC LENS 1️⃣-1️⃣ LILLE 

⚽️ Fonte (CSC)
                             ⚽️ David 

Pas de vainqueur dans ce derby du nord. 

#RCLLOC https://t.co/oSa51JKrAA",False,"[0, 130]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1229531675002052608,1229531675002052608,Actu - Foot France 🇫🇷,ActuuFootFrance,France,"Média sur l'actualité du Football Français & sur Les Bleus. 
Statistiques des joueurs français en Europe.",,,[],False,927,60,1,Mon Feb 17 22:22:57 +0000 2020,1637,,,True,False,206,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630263559551582209/yQMKwXKP_normal.jpg,https://pbs.twimg.com/profile_images/1630263559551582209/yQMKwXKP_normal.jpg,https://pbs.twimg.com/profile_banners/1229531675002052608/1676850651,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 17:52:16 +0000 2023,1632076509216137217,1632076509216137217,RC Lens 💛❤️ #RCLLOC https://t.co/47Bd6wZb5b,False,"[0, 19]","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1524823295681613824,1524823295681613824,LGF PHOTOS,lgfphotos_,,✨ Le foot à travers l’objectif. Instagram : https://t.co/Dxan9LPJDS ©️ Les droits vont aux photographes. ‼️,,,"[{'url': 'https://t.co/Dxan9LPJDS', 'expanded_url': 'http://lgf.photos', 'display_url': 'lgf.photos', 'indices': [44, 67]}]",False,930,6,9,Thu May 12 18:46:33 +0000 2022,428,,,False,False,4360,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621857458187603969/ojwhmx0B_normal.jpg,https://pbs.twimg.com/profile_images/1621857458187603969/ojwhmx0B_normal.jpg,https://pbs.twimg.com/profile_banners/1524823295681613824/1666113927,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
